,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,target,timestamp,batch_id
10,1.1709166666666666,0.4293575583333334,44.23977449999999,4.764415000000005e-44,1.6815580000000015e-44,1.0877796999999996,0.30343202999999985,44.11079333333331,44.80727016666665,14.976421,0.0,200.17871333333338,50.46819366666668,0.0017680124016666672,38.38536783333335,0.0008502493983333335,6.797423066666667,14.170094999999998,9.5,10.0,1449.4266666666665,23.908490000000022,220.0,9.420063500000003,113.26069999999989,82.95104450000001,5.410753066666668,5.394156566666666,81.82832933333333,1.060000000000001,108132.29166666669,19.931507166666666,1.13,2022-09-15 00:10:00+00:00,75
11,1.1684494833333332,0.42701748,44.1385315,4.764415000000005e-44,1.6815580000000015e-44,1.0860346166666668,0.30010157,44.115014499999994,44.80612399999999,15.017812999999999,0.0,191.29650333333333,50.19186966666666,0.002120349,38.629050333333325,0.0011097548016666665,7.123688516666666,13.753447166666666,9.5,10.0,1450.3750000000002,23.908490000000022,220.0,8.730702316666662,113.14152166666669,83.06413649999998,5.413490733333332,5.396407466666665,81.92644416666664,1.060000000000001,108259.97333333328,19.902589166666658,1.13,2022-09-15 00:11:00+00:00,75
12,1.1644811166666666,0.42487935833333346,44.850883166666655,4.764415000000005e-44,1.6815580000000015e-44,1.0838633166666667,0.3044254516666667,44.12011183333331,44.821045000000005,15.330538833333334,0.0,189.4639366666667,50.21709633333334,0.002010639398333333,38.583298000000006,0.0010127040000000001,6.981358150000001,13.364919166666663,9.5,10.0,1450.4199999999996,24.02509750000004,220.0,8.179179699999994,112.49974333333333,83.09820033333331,5.413680583333331,5.39733695,82.00814549999998,1.060000000000001,108295.70833333331,19.941856333333345,1.13,2022-09-15 00:12:00+00:00,75
13,1.163972983333333,0.42326686333333335,43.518902499999975,4.764415000000005e-44,1.6815580000000015e-44,1.082362933333333,0.3065027016666667,44.121255666666656,44.81700449999997,14.919647499999995,0.0,207.49527833333332,49.94800650000001,0.0019093690016666668,38.359644333333335,0.0009937157983333333,7.243397766666666,13.114320000000005,9.5,10.0,1450.4641666666673,24.042738000000007,220.0,7.943329433333344,112.14108499999996,83.23432949999999,5.4160763,5.398587133333333,82.06354566666668,1.060000000000001,108389.33666666666,19.899635833333335,1.13,2022-09-15 00:13:00+00:00,75
14,1.160238683333333,0.42223124999999995,43.3050615,4.764415000000005e-44,1.6815580000000015e-44,1.0782506999999997,0.3063754999999999,44.12460016666664,44.82815633333335,15.012434333333333,0.0,189.5639183333333,49.84641983333334,0.002063384401666667,38.24643883333333,0.0011181939983333335,6.778542833333334,12.979770666666665,9.5,10.0,1450.5024999999998,22.971425666666672,220.0,8.054451449999986,112.30678833333329,83.37740116666667,5.417567366666666,5.399379533333333,82.09765683333336,1.060000000000001,108441.92333333334,19.915801,1.13,2022-09-15 00:14:00+00:00,75
15,1.1578944166666667,0.4227599066666667,43.1950095,4.764415000000005e-44,1.6815580000000015e-44,1.0757514333333333,0.3006133433333333,44.12731266666666,44.825926333333356,14.633167500000006,0.0,178.2163483333333,49.709705000000014,0.002453697399999999,38.167592666666664,0.0013713699999999998,6.969406983333335,13.086503166666663,9.5,10.0,1450.461666666667,21.803791500000003,220.0,8.155522283333337,112.51528000000003,83.42559966666666,5.418274583333331,5.400009983333334,82.13170033333334,1.060000000000001,108467.54166666666,19.992148499999992,1.13,2022-09-15 00:15:00+00:00,75
16,1.1558834166666665,0.42156817666666674,43.81077299999999,4.764415000000005e-44,1.6815580000000015e-44,1.0758653833333334,0.30555389166666663,44.13123050000002,44.838645833333324,15.112808000000001,0.0,217.98529499999998,49.6804536666667,0.001962114003333334,38.20941133333336,0.0010675588,6.632372483333332,13.188424166666666,9.5,10.0,1450.4116666666673,21.073737666666677,220.0,8.2306216,112.73154666666666,83.35390266666667,5.417638899999998,5.3992497166666675,82.17108766666666,1.060000000000001,108455.02333333335,20.01534583333333,1.13,2022-09-15 00:16:00+00:00,75
17,1.154018383333333,0.4192269016666666,44.2349015,4.764415000000005e-44,1.6815580000000015e-44,1.0743945499999996,0.3076787650000001,44.13662433333334,44.84660166666667,15.064591000000004,0.0,211.87288,49.6792785,0.0019621139983333337,38.207513,0.0010738881966666672,6.689980883333333,13.061672833333335,9.5,10.0,1450.416666666667,21.03065200000003,220.0,8.259726033333338,112.89567833333335,83.44949199999999,5.419065783333334,5.40056985,82.19304616666665,1.060000000000001,108505.77833333332,19.92457066666667,1.13,2022-09-15 00:17:00+00:00,75
18,1.1565410666666667,0.41779163166666655,43.699519499999994,4.764415000000005e-44,1.6815580000000015e-44,1.0726843833333333,0.30286058333333327,44.14021066666667,44.86336016666667,15.246869333333331,0.0,185.5170733333334,49.72028333333332,0.0021646548033333337,38.261901,0.0010759979983333335,7.827943316666666,13.139711,9.5,10.0,1450.3691666666675,21.30286066666667,220.0,8.27548965000001,113.050595,83.48402466666666,5.419244583333334,5.402504016666664,82.19705216666668,1.060000000000001,108575.45333333334,19.92801666666667,1.13,2022-09-15 00:18:00+00:00,75
19,1.154696566666667,0.42073330333333353,43.97794616666666,4.764415000000005e-44,1.6815580000000015e-44,1.07090675,0.30608737,44.14666166666665,44.85992433333334,15.160678666666666,0.0,184.39470166666672,49.76856866666665,0.0023060114,38.21510833333333,0.0011983664000000003,8.0244397,13.240013166666664,9.5,10.0,1450.3608333333332,22.036308333333327,220.0,8.283533999999996,113.20073333333336,83.50470966666668,5.4189361333333315,5.403732250000001,82.19318483333332,1.060000000000001,108596.15333333336,20.034564833333338,1.13,2022-09-15 00:19:00+00:00,75
20,1.1543722333333333,0.4191425083333332,43.445735166666665,4.764415000000005e-44,1.6815580000000015e-44,1.070537183333333,0.308633605,44.157693333333334,44.87164933333334,14.853925666666669,0.0,170.11079499999994,49.69370116666667,0.0022975722,38.28730900000001,0.001451542396666667,8.181425999999998,13.196772333333335,9.5,10.0,1450.3466666666673,22.977301000000033,220.0,8.247617750000009,113.26916166666665,83.49063599999998,5.419389683333332,5.402729183333334,82.20039249999999,1.060000000000001,108578.515,19.997209666666667,1.13,2022-09-15 00:20:00+00:00,75
21,1.1528742833333334,0.41977966999999994,43.26088066666668,4.764415000000005e-44,1.6815580000000015e-44,1.069525133333333,0.30792710999999995,44.16763883333333,44.87101700000001,15.017760666666668,0.0,181.50838500000003,49.677922166666676,0.001941015998333334,38.32958000000001,0.0010401313933333333,8.800426283333334,13.309327333333334,9.5,10.0,1450.2650000000008,23.206750000000035,220.0,8.224505516666666,113.34899000000001,83.48969250000002,5.4198171833333335,5.4046571000000005,82.20982350000001,1.060000000000001,108593.67333333334,20.085397666666662,1.13,2022-09-15 00:21:00+00:00,75
22,1.1512961666666672,0.42088701333333334,42.83103383333331,4.764415000000005e-44,1.6815580000000015e-44,1.0699952500000005,0.3061789933333333,44.16549899999999,44.87800816666667,14.987862000000007,0.0,204.74194999999997,49.73542949999998,0.0019494552016666661,38.200234000000016,0.001158280201666667,8.445181449999996,13.653754500000002,9.5,10.0,1450.2683333333339,23.206750000000035,220.0,8.162575083333328,113.34178166666668,83.42645016666667,5.4183989000000015,5.404452466666668,82.20591749999998,1.060000000000001,108593.24666666664,20.00095466666666,1.13,2022-09-15 00:22:00+00:00,75
23,1.1513443666666667,0.4197525416666668,43.367377833333336,4.764415000000005e-44,1.6815580000000015e-44,1.0692833333333331,0.3054996333333333,44.16426299999999,44.88186666666666,14.975412166666668,0.0,199.18673500000006,49.69962366666669,0.0020127492016666663,38.328630333333344,0.0011603899983333337,7.607520083333336,14.439632999999999,9.5,10.0,1450.2525,23.206750000000035,220.0,8.110427016666675,113.33318500000001,83.34546499999998,5.419196416666667,5.403155899999999,82.22918033333332,1.060000000000001,108563.38833333334,20.042647833333334,1.13,2022-09-15 00:23:00+00:00,75
24,1.150699916666667,0.41728889166666683,43.76997499999998,4.764415000000005e-44,1.6815580000000015e-44,1.065523716666667,0.30379009666666656,44.161430500000016,44.880238166666665,15.252884833333333,0.0,180.2135016666667,49.726704166666664,0.001903039603333333,38.146071666666664,0.0010654490000000002,6.566427483333333,14.670726499999999,9.5,10.0,1450.2291666666667,23.206750000000035,220.0,8.063969650000008,113.31365000000002,83.33493316666666,5.418922733333334,5.404011166666667,82.24988033333335,1.060000000000001,108562.00666666667,20.024090499999996,1.13,2022-09-15 00:24:00+00:00,75
25,1.1528490166666667,0.4172870916666667,43.26606500000002,4.764415000000005e-44,1.6815580000000015e-44,1.0637250166666665,0.30315173833333325,44.159079833333344,44.89220533333333,15.097479666666667,0.0,198.70448000000005,49.775122666666675,0.002023298198333334,37.881729166666666,0.0011582802,6.363184699999997,14.381757166666667,9.5,10.0,1450.2333333333345,23.206750000000035,220.0,8.046145883333333,113.31408333333334,83.38921400000001,5.4185575333333365,5.4035527666666665,82.25624799999999,1.060000000000001,108561.65166666663,19.93653766666667,1.13,2022-09-15 00:25:00+00:00,75
26,1.1528941333333331,0.4166161683333335,42.907158500000016,4.764415000000005e-44,1.6815580000000015e-44,1.0639203333333331,0.30460207333333333,44.15796416666663,44.899437833333344,14.921015166666669,0.0,195.6398516666667,49.785838666666656,0.0021414470016666667,37.85103216666668,0.0012785387983333338,6.885047300000001,13.884626499999996,9.5,10.0,1450.2058333333337,23.206750000000035,220.0,8.047108400000003,113.32001666666669,83.52633383333333,5.417786983333334,5.403022733333333,82.26122249999997,1.060000000000001,108560.21499999998,19.838838166666662,1.13,2022-09-15 00:26:00+00:00,75
27,1.1510447833333335,0.4174227183333334,43.20821749999998,4.764415000000005e-44,1.6815580000000015e-44,1.0617791833333332,0.3053887216666668,44.16088800000001,44.89958883333332,14.823770333333332,0.0,190.83323166666662,49.782855,0.0019051494000000004,37.917083333333316,0.0010527902033333335,7.008012499999999,13.532375333333334,9.5,10.0,1450.1525000000006,23.206750000000035,220.0,8.033097766666664,113.32071333333334,83.5392056666667,5.419441466666668,5.405074300000001,82.25050499999999,1.060000000000001,108631.21999999999,20.076639166666673,1.13,2022-09-15 00:27:00+00:00,75
28,1.1517922833333334,0.41603869166666657,43.03915999999999,4.764415000000005e-44,1.6815580000000015e-44,1.0642229000000003,0.30590834,44.158537833333334,44.90706333333333,14.771818666666665,0.0,184.4750233333333,49.90049083333333,0.0020211884000000003,37.995116166666655,0.001255331,6.705980883333335,13.330837666666664,9.5,10.0,1450.1441666666663,23.206750000000035,220.0,8.015802450000008,113.31468,83.55421383333335,5.417782033333333,5.404374116666667,82.28141949999996,1.060000000000001,108522.18666666668,19.898754333333333,1.13,2022-09-15 00:28:00+00:00,75
29,1.1559154000000003,0.41427429666666665,42.75323099999999,4.764415000000005e-44,1.6815580000000015e-44,1.0639848500000002,0.3020865833333334,44.15434649999998,44.90980600000001,14.935657666666666,0.0,209.54967666666673,49.898682500000014,0.0024220504016666676,37.92983333333333,0.0013945778,6.8914480333333366,13.140558666666664,9.5,10.0,1450.1533333333339,23.206750000000035,220.0,7.998012266666675,113.30922333333329,83.61509366666664,5.419066016666666,5.404749416666664,82.272164,1.060000000000001,108617.08,19.997021833333335,1.13,2022-09-15 00:29:00+00:00,75
30,1.1554313333333333,0.4154208183333333,43.64702883333334,4.764415000000005e-44,1.6815580000000015e-44,1.0623143833333337,0.3019961699999999,44.15103249999999,44.91224700000002,14.9624155,0.0,206.44433666666663,49.91798716666666,0.0022258390016666675,37.95637099999999,0.0012869779966666669,7.137749899999999,13.252199166666664,9.5,10.0,1450.0849999999998,23.206750000000035,220.0,7.982740833333334,113.30042166666668,83.59714966666665,5.41978235,5.403514049999998,82.27954033333336,1.060000000000001,108577.64499999999,20.069728,1.13,2022-09-15 00:30:00+00:00,75
31,1.1496752333333333,0.4143846133333333,43.42980783333333,4.764415000000005e-44,1.6815580000000015e-44,1.0600997166666668,0.30351762333333343,44.15302183333332,44.9094136666667,14.93690933333333,0.0,174.87023333333343,49.88399,0.0021393371999999995,38.02513466666666,0.001263770195,7.647149733333333,13.441178833333328,9.5,10.0,1450.0583333333332,23.206750000000035,220.0,7.971748533333336,113.29307666666666,83.61510016666668,5.418130033333331,5.403089099999999,82.29172083333334,1.060000000000001,108557.86,19.923092166666667,1.13,2022-09-15 00:31:00+00:00,75
32,1.1492797666666668,0.4152616783333335,43.02715183333335,4.764415000000005e-44,1.6815580000000015e-44,1.0577404166666668,0.2980906266666667,44.1525995,44.91158333333337,14.872956666666662,0.0,173.4629966666667,49.89185466666668,0.0023355486,37.89316833333332,0.0014262247983333328,7.436174249999999,13.174841333333335,9.5,10.0,1450.0516666666663,23.206750000000035,220.0,7.948720433333333,113.2767166666667,83.67616233333332,5.419825250000001,5.404767500000001,82.27761050000004,1.060000000000001,108634.13333333332,19.985749499999997,1.13,2022-09-15 00:32:00+00:00,75
33,1.149845183333333,0.41401991,42.89678833333333,4.764415000000005e-44,1.6815580000000015e-44,1.0592082166666665,0.3019871216666667,44.15045966666667,44.91357366666669,14.940846833333328,0.0,185.4440183333333,50.016860333333334,0.0020190786033333335,37.92567349999999,0.0009789471966666667,6.85826225,13.079157333333326,9.5,10.0,1450.0366666666669,23.206750000000035,220.0,7.9030789666666665,113.24523500000001,83.63754949999998,5.418996199999997,5.402304633333332,82.27512933333334,1.060000000000001,108595.67,20.003110666666668,1.13,2022-09-15 00:33:00+00:00,75
34,1.1496052999999997,0.4131585183333332,43.42584516666667,4.764415000000005e-44,1.6815580000000015e-44,1.0576667666666668,0.30157902333333325,44.15121299999999,44.923128000000005,15.138587833333334,0.0,200.11440833333327,49.93986866666665,0.0021878626,37.832134,0.0012236840000000005,7.363591883333332,13.229446833333334,9.5,10.0,1450.0499999999995,23.206750000000035,220.0,7.9004546333333225,113.23049166666665,83.63087749999998,5.418428283333333,5.401881950000001,82.27929266666666,1.060000000000001,108552.64166666668,19.987209999999997,1.13,2022-09-15 00:34:00+00:00,75
35,1.1492068833333329,0.4131995050000001,43.69214366666667,4.764415000000005e-44,1.6815580000000015e-44,1.0572442666666666,0.30145063166666664,44.15148316666667,44.91930166666667,15.002576333333334,0.0,218.518825,50.06080583333335,0.0021351176016666668,37.99398583333332,0.0010717783966666665,7.981953550000002,13.178077499999999,9.5,10.0,1450.0191666666665,23.206750000000035,220.0,7.90512316666667,113.21996166666669,83.65552333333329,5.4184641,5.401790583333333,82.276824,1.060000000000001,108577.10000000002,20.101238833333333,1.13,2022-09-15 00:35:00+00:00,75
36,1.1495088500000006,0.41254184833333335,43.812921166666676,4.764415000000005e-44,1.6815580000000015e-44,1.056451516666667,0.2997923266666668,44.146569833333324,44.91929983333333,15.008285666666666,0.0,210.41161833333322,50.163433000000005,0.0020802628016666673,38.033047166666655,0.0012658799966666669,8.095225400000002,13.377525499999999,9.5,10.0,1449.9999999999989,23.206750000000035,220.0,7.910144999999988,113.21105833333336,83.60121149999999,5.418845999999998,5.402174233333332,82.28784116666664,1.060000000000001,108568.79,19.951938166666668,1.13,2022-09-15 00:36:00+00:00,75
37,1.150170116666666,0.41205176833333323,43.63465166666666,4.764415000000005e-44,1.6815580000000015e-44,1.0577144666666667,0.29679641166666665,44.146178499999984,44.921892499999984,15.313695,0.0,212.09798666666669,50.06817433333333,0.0021541058,37.92960649999999,0.0010865469966666666,7.863107966666663,13.772150499999997,9.5,10.0,1450.010833333333,23.206750000000035,220.0,7.886551383333342,113.19235833333333,83.54386733333335,5.4193968,5.403111266666666,82.28978649999999,1.060000000000001,108577.71,20.073263,1.13,2022-09-15 00:37:00+00:00,75
38,1.1472139333333335,0.4154443283333332,43.435268666666666,4.764415000000005e-44,1.6815580000000015e-44,1.0566204,0.2990840433333332,44.14319466666665,44.92017466666665,15.163422833333334,0.0,198.48477666666662,50.0603085,0.001936796401666667,37.95637166666667,0.0012785387999999997,7.515621483333333,14.2652875,9.5,10.0,1450.0450000000003,23.206750000000035,220.0,7.882949150000005,113.1778133333333,83.52739583333332,5.420370566666667,5.405125766666667,82.28632500000002,1.060000000000001,108622.31999999998,19.989283500000003,1.13,2022-09-15 00:38:00+00:00,75
39,1.148337633333333,0.4178796366666667,43.40492966666667,4.764415000000005e-44,1.6815580000000015e-44,1.0556088500000003,0.2978699983333332,44.139277499999984,44.91333300000004,15.186483,0.0,195.47982999999994,50.08580733333331,0.0022448272000000005,37.96242900000001,0.001400907195,7.63636448333333,14.2285375,9.5,10.0,1450.035,23.206750000000035,220.0,7.917479383333344,113.1787,83.51200250000001,5.419253983333332,5.404084249999999,82.28925133333334,1.060000000000001,108606.5083333333,20.03163816666666,1.13,2022-09-15 00:39:00+00:00,75
40,1.1477287833333334,0.41500246833333343,43.336488833333334,4.764415000000005e-44,1.6815580000000015e-44,1.05743965,0.30334222,44.14018183333331,44.90817799999999,15.076157833333331,0.0,179.9580783333333,49.97468083333333,0.002101360801666667,37.90555533333333,0.0011224136,7.332942399999999,14.441049000000001,9.5,10.0,1450.0749999999998,23.206750000000035,220.0,7.962067099999995,113.18706833333331,83.46148699999999,5.420136400000002,5.402155716666665,82.3022595,1.060000000000001,108550.04999999996,20.02921833333333,1.13,2022-09-15 00:40:00+00:00,75
41,1.146460466666667,0.41184138833333334,43.178663,4.764415000000005e-44,1.6815580000000015e-44,1.0561121999999998,0.30394863166666675,44.14030249999998,44.903657833333355,14.96424733333333,0.0,183.72479166666662,50.038969166666654,0.002033847203333333,38.018851666666656,0.0010000452,7.213451466666669,14.331615666666671,9.5,10.0,1450.089166666666,23.206750000000035,220.0,7.961421250000004,113.18377166666669,83.49320533333335,5.420067949999999,5.403228349999998,82.30571033333334,1.060000000000001,108590.45333333331,19.988622166666662,1.13,2022-09-15 00:41:00+00:00,75
42,1.1473816499999998,0.4093614749999999,43.49334466666666,4.764415000000005e-44,1.6815580000000015e-44,1.0555160500000005,0.30278764166666666,44.144461166666666,44.91167500000001,14.654514833333332,0.0,171.64903333333334,50.13083633333333,0.002025408001666666,38.120212000000016,0.0012173546016666663,7.009269750000002,14.016894,9.5,10.0,1450.1358333333335,23.206750000000035,220.0,7.988905950000001,113.18995000000012,83.50862716666661,5.419818866666669,5.403109866666665,82.31962316666667,1.060000000000001,108570.29,19.943854166666668,1.13,2022-09-15 00:42:00+00:00,75
43,1.1468692166666667,0.40944767,44.41670249999999,4.764415000000005e-44,1.6815580000000015e-44,1.0554129499999998,0.2952713333333332,44.144007999999964,44.91351283333336,14.901406,0.0,182.85598166666662,50.12654099999999,0.0021456666016666666,37.999049,0.0008776767966666664,6.89627801666667,13.657707333333324,9.5,10.0,1450.091666666667,23.206750000000035,220.0,8.011138549999997,113.19660666666667,83.5446408333333,5.420463616666667,5.402956816666665,82.32591183333335,1.060000000000001,108591.86,19.98467866666666,1.13,2022-09-15 00:43:00+00:00,75
44,1.1472663999999997,0.40841085833333346,44.12198783333333,4.764415000000005e-44,1.6815580000000015e-44,1.0555069500000003,0.3002830066666667,44.14259116666665,44.909775166666684,14.833486333333333,0.0,188.4679016666667,50.13427233333334,0.002166764603333334,38.10868383333333,0.001094986198333333,6.627315716666667,13.183264333333328,9.5,10.0,1450.0500000000002,23.206750000000035,220.0,8.040714033333336,113.20890999999999,83.61449333333333,5.419369416666668,5.403663499999999,82.33812633333335,1.060000000000001,108576.03833333337,19.916425,1.13,2022-09-15 00:44:00+00:00,75
45,1.1464689499999998,0.4076615766666666,44.43888783333333,4.764415000000005e-44,1.6815580000000015e-44,1.0534713333333336,0.29579696666666666,44.13912716666665,44.92041616666666,15.063945166666665,0.0,193.75544833333336,50.22640899999999,0.0022321684016666666,38.17817183333333,0.0011772683983333333,6.6307478500000006,12.989735000000007,9.5,10.0,1450.0916666666665,23.206750000000035,220.0,8.031281700000012,113.20933666666672,83.58583566666668,5.4207628,5.404495,82.33143916666664,1.060000000000001,108635.94833333332,20.074395999999997,1.13,2022-09-15 00:45:00+00:00,75
46,1.1479934333333337,0.40681465166666647,44.23162849999999,4.764415000000005e-44,1.6815580000000015e-44,1.0533327333333333,0.2993016483333334,44.13915716666668,44.918758000000004,15.384303333333337,0.0,200.33547666666675,50.183144000000006,0.0017975495983333332,38.15710399999999,0.0007806259983333335,6.79150591666667,13.117844,9.5,10.0,1450.0875000000003,23.206750000000035,220.0,8.005490816666676,113.20336666666657,83.5740825,5.4210479666666656,5.404819816666666,82.33838199999998,1.060000000000001,108622.23999999999,19.99401716666667,1.13,2022-09-15 00:46:00+00:00,75
47,1.1436997166666667,0.4052196366666668,44.26266783333333,4.764415000000005e-44,1.6815580000000015e-44,1.0538281999999994,0.3011251166666665,44.13216416666665,44.91182583333337,14.904536666666669,0.0,184.78166499999995,50.17283633333333,0.0019832120000000003,38.19155366666668,0.0010865469999999998,6.797961666666665,13.127762999999998,9.5,10.0,1450.0658333333338,23.206750000000035,220.0,7.982001116666664,113.195115,83.57294966666669,5.419668466666666,5.404001383333333,82.340483,1.060000000000001,108610.00166666666,19.971919000000003,1.13,2022-09-15 00:47:00+00:00,75
48,1.1446779833333334,0.4052527900000001,43.921625500000005,4.764415000000005e-44,1.6815580000000015e-44,1.05552205,0.2984173416666668,44.13315766666667,44.91095166666667,15.075633666666667,0.0,212.17361666666662,50.28016483333334,0.0019241375999999994,38.307336166666666,0.0009072140016666667,7.355251416666666,12.994528500000001,9.5,10.0,1450.110833333333,23.206750000000035,220.0,7.955063316666679,113.18363000000002,83.5865911666667,5.41993115,5.40395345,82.33588733333332,1.060000000000001,108619.09833333339,20.006907,1.13,2022-09-15 00:48:00+00:00,75
